Open,High,Low,Close,Volume,Returns,Tomorrow,Stock_Direction
42.07823955702547,42.28590990879892,41.86408817124306,41.967918395996094,12337000,-0.35440472568617487,41.51365280151367,0
41.99387812282331,42.04579571191997,41.15023710453772,41.51365280151367,12505100,-1.082411546353368,41.45523834228516,0
41.57204794292378,41.68886001912881,41.01394882674757,41.45523834228516,10260800,-0.14071144138484426,40.86470413208008,0
41.16971135086603,41.24758774659491,40.7868277363512,40.86470413208008,18480900,-1.4245104691696597,40.37798690795898,0
40.68299412001549,40.85821229318867,40.26766325422747,40.37798690795898,18863200,-1.1910455109327756,39.294227600097656,0
40.1184008068423,40.13138020485014,39.294227600097656,39.294227600097656,24098700,-2.684035017227915,39.50838470458984,1
38.79453265399706,39.5602998220406,38.61931449091248,39.50838470458984,21813000,0.5450090702168398,39.30719375610352,0
39.33964100240859,39.87827469822442,39.07356962180104,39.30719375610352,13993300,-0.5092360773305438,39.16442108154297,0
38.749090406781306,39.20335926063916,38.385677304147904,39.16442108154297,21179000,-0.36322276132567666,38.71664810180664,0
39.47592659987841,39.47592659987841,38.7101596422458,38.71664810180664,18914100,-1.143315711992865,38.6577262878418,0
39.12269491916949,39.2209258285812,38.44816401661495,38.6577262878418,29926600,-0.15218728080464983,38.17964553833008,0
38.45469746064083,38.716648936265386,38.1076080706254,38.17964553833008,26815900,-1.2367016775688633,38.48088836669922,1
38.12070354968671,38.90656292200914,37.688481269636085,38.48088836669922,19508400,0.7890142093297081,39.11613845825195,1
38.68391603046604,39.11613845825195,38.43505993623205,39.11613845825195,15581800,1.6508197147092618,39.14232635498047,1
39.220911553543445,39.39118239830472,38.99825140913299,39.14232635498047,14254200,0.06694908485525009,37.9897346496582,0
38.61187355579994,38.657715133267146,37.82601401636715,37.9897346496582,21785400,-2.9446172791812386,37.983192443847656,0
38.09452129153993,38.34337738980008,37.983192443847656,37.983192443847656,13843300,-0.017220983170529447,38.40231323242188,1
38.08142217438041,38.448154812142086,37.89805335732084,38.40231323242188,14941500,1.1034374985563256,38.094520568847656,0
38.50709731636636,38.5987804828863,37.943897866967895,38.094520568847656,13173000,-0.8014951123162195,38.31063079833984,1
38.45470576486192,38.72320752181202,38.21239741240593,38.31063079833984,16995200,0.5673000375516102,38.28443145751953,0
38.09451492746482,38.2975294076797,37.94389224789064,38.28443145751953,14713000,-0.06838660777530592,38.25825119018555,0
38.44162006917716,38.70357168488298,38.23205777734066,38.25825119018555,10524000,-0.0683835865840976,38.72974395751953,1
38.5922192558476,38.74284190503753,38.343363249361694,38.72974395751953,11103200,1.2323949806020806,38.79523468017578,1
38.80178240501201,39.01789479727935,38.493986875968766,38.79523468017578,8636300,0.16909670956792855,38.75596237182617,0
38.82144964928971,38.926230792139066,38.408875304546335,38.75596237182617,11723100,-0.10122972234442029,38.75596237182617,0
38.75596237182617,38.82799987594377,38.53984985947341,38.75596237182617,16838200,0.0,38.72320556640625,0
38.96551140844775,39.16197567221596,38.585678333407714,38.72320556640625,12143600,-0.08452068640600885,38.74284362792969,1
38.8017831452927,39.35188447462144,38.71664773172876,38.74284362792969,13823800,0.05071393557478654,38.79523468017578,1
38.74284288877348,38.91311121447474,38.4481453075808,38.79523468017578,12659500,0.13522768940048557,39.03098678588867,1
38.65770404887141,39.2536468832479,38.65770404887141,39.03098678588867,18216100,0.6076831540172689,38.44160842895508,0
39.20127213137904,39.2078198580627,38.39576684763302,38.44160842895508,45006900,-1.5100267901673403,38.93276977539063,1
38.64461984213514,39.15542995191587,38.51364532503224,38.93276977539063,15834300,1.2776815708512412,38.79523468017578,0
38.62496385629641,38.91311121447474,38.428499634894,38.79523468017578,20236500,-0.3532630635023182,38.677364349365234,0
38.66426639856788,39.03754925266739,38.59877664458105,38.677364349365234,15802100,-0.30382682765617286,38.68390655517578,1
38.68390655517578,38.80178559735111,38.40885712221888,38.68390655517578,17973500,0.01691481806116446,38.69044876098633,1
38.91310635208961,39.024437645819056,38.53982362861512,38.69044876098633,10534400,0.016911957434317948,38.69044876098633,0
38.9654981369453,39.03098536983711,38.42194461086761,38.69044876098633,15461100,0.0,39.69243240356445,1
38.85418352528925,39.751371933954346,38.66426698312418,39.69243240356445,17280000,2.5897441737312787,40.196685791015625,1
39.90198818660338,40.425893651014974,39.71207167507346,40.196685791015625,15895900,1.270401829558554,39.646583557128906,0
39.92818320646704,39.99367045126175,39.541802466550415,39.646583557128906,12174000,-1.3685263425614824,39.43048095703125,0
39.60729955975708,39.64659341531134,39.33225006541392,39.43048095703125,10797200,-0.5450724393093354,39.620384216308594,1
39.67932373077237,39.92162951326656,39.58109037394006,39.620384216308594,10924500,0.48161537639950236,39.69898986816406,1
39.39774441591052,39.73828373078904,39.3257069168544,39.69898986816406,9668500,0.19839699541104316,39.46322250366211,0
39.698980628180365,39.784116061629454,39.2274668773226,39.46322250366211,12839300,-0.5938875656154252,38.92622375488281,0
39.292958937645295,39.417385741603375,38.801796950924725,38.92622375488281,17569900,-1.360757471667362,39.01134490966797,1
39.109578270302805,39.15541983908489,38.88036792821424,39.01134490966797,10277500,0.2186730347160326,38.36300659179688,0
38.277871192733066,38.48743333029187,37.98317365611045,38.36300659179688,22304800,-1.661922498115187,37.40688705444336,0
38.50708983529567,38.50708983529567,37.24316643227103,37.40688705444336,25707600,-2.4922956313803812,37.34140396118164,0
37.60990571150308,37.734332498859295,37.23662285125568,37.34140396118164,17972900,-0.17505624877689474,37.74088668823242,1
37.511676268692376,37.74743441533746,37.32830993160353,37.74088668823242,15076600,1.0698117496226622,37.81291580200195,1
37.75397627839536,37.98973187464333,37.64264495683692,37.81291580200195,11775200,0.19085167331798214,38.04867172241211,1
37.95044084768316,38.271331869247554,37.73432842655827,38.04867172241211,16964000,0.6234798756187709,37.87185287475586,0
38.07486483323537,38.14690230166807,37.75397383517112,37.87185287475586,13502100,-0.4647175306046192,37.87185287475586,0
38.0486689359547,38.1600002503084,37.793265182913856,37.87185287475586,13031000,0.0,38.0421142578125,1
37.74086898867785,38.2189327848727,37.50511095259759,38.0421142578125,12978000,0.4495723608235025,38.45469665527344,1
38.31062172288148,38.55947774296445,38.25168220491915,38.45469665527344,11455600,1.084541186814314,38.86726760864258,1
38.47433918643528,39.03098820092528,38.44814329210733,38.86726760864258,10855100,1.0728753292936544,39.122684478759766,1
38.88037613754623,39.24711126341472,38.78869298062377,39.122684478759766,10508800,0.6571515978148978,39.13578414916992,1
38.98516144682414,39.22091958899282,38.97206349468377,39.13578414916992,9796700,0.03348356735914937,39.26675415039063,1
38.97860674936831,39.29295004998679,38.801788174361945,39.26675415039063,8524100,0.33465536482291114,39.3257064819336,1
39.292962845864565,39.456683524389,39.15543807546708,39.3257064819336,6674700,0.1501329376937699,38.91966247558594,0
38.906564527386,39.16851849502834,38.57257559191128,38.91966247558594,13550800,-1.0325154782259371,38.31063079833984,0
38.58568028186878,38.605328457962834,38.17965378315421,38.31063079833984,11470100,-1.5648431628309756,38.32372283935547,1
38.081417022446885,38.44814961059428,38.048670900066526,38.32372283935547,8240500,0.0341733893251428,38.08141708374024,0
38.3040772261217,38.3040772261217,38.02247756081048,38.08141708374024,8546700,-0.6322604842721513,37.9897346496582,0
37.976639197392096,38.055224401881794,37.63609998036527,37.9897346496582,8751200,-0.24075373529411914,38.78213882446289,1
38.59222231765149,38.95240715934944,38.310622669118246,38.78213882446289,13479100,2.0858376140614032,38.86726760864258,1
38.93930506895544,39.17506312155101,38.65770545037496,38.86726760864258,10534900,0.21950512983566206,38.45469665527344,0
38.7493917469069,38.755941970112815,38.24513447989142,38.45469665527344,11949700,-1.0614868982387615,38.46780014038086,1
38.44160424014305,38.57912896912375,38.30407951116235,38.46780014038086,11286200,0.034075122799404056,38.55293273925781,1
38.6249702152066,38.86727604488829,38.513641387415575,38.55293273925781,8842900,0.22130872721153327,37.9897346496582,0
38.31062819010727,38.435054972064165,37.89150376859074,37.9897346496582,14930400,-1.4608437013304387,37.97008895874024,0
37.983186909180006,38.11416391539911,37.87840580384045,37.97008895874024,11675000,-0.051713156459587406,37.85218811035156,0
38.11414197197528,38.12723991487418,37.83909016745266,37.85218811035156,12834100,-0.3105098029051123,38.076961517333984,1
37.977804273798334,38.26205957772818,37.67371802550887,38.076961517333984,11674800,0.5938187941133988,37.87865447998047,0
38.0769715409958,38.20918375558543,37.8522115327149,37.87865447998047,9240100,-0.5208058349488787,37.69355392456055,0
37.84559706869084,37.971197269040765,37.68033245267036,37.69355392456055,14563100,-0.48866718726175984,38.53310012817383,1
38.12324204722423,38.57937402090394,37.971198896577,38.53310012817383,11603700,2.227293837279287,38.74464797973633,1
38.6851526002136,38.86363873878179,38.53971888988278,38.74464797973633,8079700,0.5490029373676597,38.956180572509766,1
38.90329467804925,39.0024544692936,38.67192519413009,38.956180572509766,7533400,0.5459659689876828,38.80412673950195,0
38.87023156766409,38.9826128016248,38.757852855440944,38.80412673950195,5625100,-0.3903201771148779,38.90329360961914,1
38.61903823904618,39.02228434714913,38.61903823904618,38.90329360961914,8412500,0.2555575358850648,39.54452133178711,1
39.26026596021495,39.68334301881402,39.17432764464383,39.54452133178711,14077700,1.6482607580799336,39.65028762817383,1
39.62384468355639,39.66350910048254,39.51146595153926,39.65028762817383,8358800,0.26746131404478124,39.875030517578125,1
39.70315649473152,39.914694917498224,39.61060622825128,39.875030517578125,10706600,0.5668127593722705,40.04694747924805,1
39.94778764023992,40.30476003458184,39.828796842125946,40.04694747924805,9912900,0.4311393858222434,40.357608795166016,1
40.10640593455353,40.423716138346826,39.99402723375209,40.357608795166016,9111500,0.7757428105574116,40.51628112792969,1
40.20558278718854,40.58238597748644,40.16591836441147,40.51628112792969,10496300,0.3931658428253604,40.70137405395508,1
40.71459552734674,40.80053384352341,40.41050920455319,40.70137405395508,12240600,0.4568359209498052,41.04512786865234,1
40.75426299748276,41.13767566758183,40.661712676814886,41.04512786865234,10991500,0.8445754539922135,40.94596481323242,0
40.89308144165471,41.137672393895286,40.853417021667774,40.94596481323242,9449200,-0.24159519185138478,40.965797424316406,1
40.97240689997308,41.31615763409735,40.91952352950527,40.965797424316406,9353300,0.04843605755646685,40.86002349853516,0
40.7410327763896,40.98562369558309,40.701368361761794,40.86002349853516,8393800,-0.25820057812045993,41.07818222045898,1
40.9724129421874,41.25005887373689,40.873255662285686,41.07818222045898,12636900,0.5339172698509032,41.00543975830078,0
41.13104243149662,41.19714724347774,40.93933494631966,41.00543975830078,7687600,-0.17708296284338898,41.26987457275391,1
40.95917632939908,41.382253286123685,40.78069026545509,41.26987457275391,12132800,0.6448774016613257,41.19055938720703,0
41.19055938720703,41.34921202791519,41.07156864580678,41.19055938720703,9590000,-0.19218664066220636,40.95918655395508,0
41.30954929511474,41.44837098336798,40.68815265328716,40.95918655395508,12845600,-0.5617132583147555,40.82036590576172,0
41.04512591607188,41.15089518435088,40.70137516373055,40.82036590576172,9773200,-0.33892432900368696,40.76747512817383,0
40.68153934168443,40.97240416418124,40.52288419739837,40.76747512817383,8703600,-0.12956958227663407,41.51447296142578,1
41.03851256003954,41.60702074720261,40.992236145413095,41.51447296142578,12439400,1.8323377420440545,41.78551483154297,1
41.57397627454509,41.81856725824792,41.31616381581258,41.78551483154297,11339800,0.6528852488842496,41.79212951660156,1
41.83840342131098,41.97722513543925,41.64669580366414,41.79212951660156,9826600,0.015830091086010967,41.79874801635742,1
41.89790784599008,41.904517324487294,41.66653575076028,41.79874801635742,7354800,0.015836713353478693,41.845001220703125,1
41.81855827632326,41.85161321766707,41.67312712570996,41.845001220703125,6172100,0.11065691328266958,41.83839797973633,0
41.73262870819437,41.93755525332909,41.62685943665242,41.83839797973633,8707400,-0.015780238437490546,42.03009796142578,1
41.93093818405103,42.16891963236012,41.838390403428136,42.03009796142578,10104700,0.4581914961999667,42.1358757019043,1
42.16892812710819,42.175537603453606,41.90450368200028,42.1358757019043,8632700,0.25167141074855515,42.02348709106445,0
42.29452096518392,42.30774243730413,41.73923174482478,42.02348709106445,13265100,-0.2667290259610433,42.2151985168457,1
42.10281725441011,42.294524835087294,41.81195240636549,42.2151985168457,10814100,0.45620066075386934,41.83839797973633,0
41.57397354001227,42.089598423562,41.3161610982374,41.83839797973633,17235400,-0.8925708047044179,42.04331970214844,1
41.85822412861663,42.3275750596369,41.68635002772824,42.04331970214844,10206800,0.48979342495705236,42.30113983154297,1
42.21520150967474,42.4531830030093,41.99044149060748,42.30113983154297,11111700,0.6132249575462545,42.1821517944336,0
42.36063792589951,42.38708087613266,42.069770516812,42.1821517944336,6774800,-0.2812880163116538,42.29454040527344,1
42.33420483986527,42.45980762186986,42.20860205786069,42.29454040527344,7794700,0.2664364098530214,42.201961517333984,0
42.20857099069824,42.27467833302703,42.04991841258364,42.201961517333984,7122900,-0.2188908711439952,42.02348709106445,0
42.03009908799354,42.10281340204777,41.83177952792831,42.02348709106445,11916100,-0.42290552347009625,42.01688003540039,0
42.26808045493584,42.3804617135601,41.98382509232742,42.01688003540039,10116000,-0.01572229274963144,42.1358757019043,1
42.06976832975812,42.20198055231207,41.858229782367154,42.1358757019043,9309900,0.28320919212385665,42.10280990600586,0
42.22841261984937,42.36723176123974,41.85160952179432,42.10280990600586,9356000,-0.0784742107470704,42.22841644287109,1
42.26807833779108,42.439952433166326,42.12264718685449,42.22841644287109,8632100,0.29833290734191387,42.43333435058594,1
42.301122184806246,42.43994130235581,42.01025491574346,42.43333435058594,9322100,0.4852606964129924,42.81015396118164,1
42.51928657948712,42.91592070867637,42.46640068400146,42.81015396118164,11337400,0.8880273406808081,42.7374267578125,0
42.80353158940995,42.86302442480505,42.37384261881346,42.7374267578125,9276500,-0.16988306894454297,42.52589416503906,0
42.67793479443969,42.71098973655778,42.37384849216237,42.52589416503906,8484400,-0.4949586552605689,42.51266479492188,0
42.61843656154368,42.6382675069164,42.37384313383734,42.51266479492188,9218500,-0.031108975782701,42.27470016479492,0
42.46640525220684,42.53251010693666,42.0102757023985,42.27470016479492,10795400,-0.5597499739780742,42.254859924316406,0
42.109428762852346,42.27469339495008,42.03010244553212,42.254859924316406,9109500,-0.04693171187772904,42.08959197998047,0
42.10281345211641,42.36723532962123,41.98382272463095,42.08959197998047,12944800,-0.39112174228468355,42.40029525756836,1
42.38046430790111,42.763879479723165,42.29452598977922,42.40029525756836,12729400,0.73819503343171,41.73923873901367,0
42.07638003022851,42.27469710178752,41.41532144387293,41.73923873901367,15651000,-1.5590847057525892,41.68634796142578,0
41.73262185251504,41.83839110668161,41.59379765750934,41.68634796142578,7416900,-0.12671715916671156,42.19536209106445,1
41.957380645489785,42.30774081717591,41.84499939764047,42.19536209106445,9400100,1.2210571434793982,42.19536209106445,0
42.23502398416833,42.45317448319106,42.07637136827712,42.19536209106445,12889800,0.0,42.05653381347656,0
41.97720751323887,42.188745995031134,41.70617367583391,42.05653381347656,11179200,-0.3290131206559521,41.56075668334961,0
41.640085537123454,41.81195967682287,41.41532549490815,41.56075668334961,14766500,-1.1788349756205685,41.83839797973633,1
41.66652133739418,41.970610199598354,41.60041648833234,41.83839797973633,9591400,0.6680371546217589,41.53835678100586,0
41.67170675129784,41.71837885938416,41.4316773134601,41.53835678100586,4638800,-0.7171431345812773,41.27832412719727,0
41.21165041637237,41.34499783802216,40.93161523534194,41.27832412719727,12019300,-0.6260061156956764,41.0383186340332,0
40.99164650054678,41.21834081038392,40.83829484145702,41.0383186340332,12633500,-0.5814322607296307,41.618385314941406,1
41.45836731010122,41.65839108787162,41.2183377594006,41.618385314941406,15364700,1.4134757470964043,41.738380432128906,1
41.598364107979286,41.92507140776753,41.51835514324223,41.738380432128906,10160400,0.2883223755065334,41.71171951293945,0
41.67838010718612,41.85173586072101,41.49169164347738,41.71171951293945,9882800,-0.06387626667212487,41.47168350219727,0
41.54502611379844,41.65837193649903,41.47168350219727,41.47168350219727,8989000,-0.5754641945837746,41.545021057128906,1
41.711707865592594,41.83172257116156,41.50501530745963,41.545021057128906,9528800,0.1768376606359645,41.63836669921875,1
41.48501513535501,41.71170930442292,41.431674133956,41.63836669921875,7871900,0.22468550915279994,41.37833786010742,0
41.62503364600207,41.97840889688675,41.17164528393462,41.37833786010742,12965600,-0.6244933692757137,41.27832412719727,0
41.4650125522582,41.5583593082277,41.131638911255656,41.27832412719727,11457300,-0.2417055350272368,41.2449951171875,0
41.22499350882324,41.31833773910915,41.044971403226334,41.2449951171875,13672100,-0.08074215878307589,41.85172653198242,1
41.35833243202157,41.96507234727239,41.2649882209736,41.85172653198242,13491200,1.4710425181795772,41.7183837890625,0
41.958413255263466,42.11176484901643,41.6317059166145,41.7183837890625,11534100,-0.3186075079077644,41.60503387451172,0
41.83839441963601,41.86506492291855,41.3650044318472,41.60503387451172,11141100,-0.2717025547391838,41.6983757019043,1
41.50501837935023,41.6983757019043,41.32499630767289,41.6983757019043,15961000,0.22435224466854642,41.66504287719727,0
41.698379735894655,41.771722351092485,41.49168714246797,41.66504287719727,8907000,-0.07993794517396902,41.565040588378906,0
41.86507748171541,41.87174383781625,41.52503482145406,41.565040588378906,7908200,-0.24001484677002027,41.35166549682617,0
41.55835806369606,41.60503016856362,41.28498924455897,41.35166549682617,8850100,-0.5133522992694761,41.50502395629883,1
41.35167236576941,41.645040294159685,41.35167236576941,41.50502395629883,7229500,0.3708640453295109,41.29166030883789,0
41.46501348695373,41.49835288655674,41.21831769921381,41.29166030883789,5163700,-0.514067038451993,41.371673583984375,1
41.37834248197564,41.538360425614805,41.27166300506973,41.371673583984375,6354200,0.19377587277438213,41.42501068115234,1
41.41834178379103,41.63170071744895,41.41167542986883,41.42501068115234,4968700,0.12892177798824456,41.298336029052734,0
41.405015519035366,41.46502289111558,41.271668064136826,41.298336029052734,5770100,-0.30579268421827566,41.23832321166992,0
41.27166261443193,41.39834369723385,41.17164949302456,41.23832321166992,4981400,-0.1453153399221585,41.88507461547852,1
41.7583935155867,42.12510410448591,41.691717244507046,41.88507461547852,14894800,1.5683261428669715,42.23844909667969,1
42.091766390147725,42.23844909667969,41.83840165204396,42.23844909667969,12346300,0.8436763798209235,42.21176910400391,0
42.278442811298014,42.36512066553147,41.97173968824288,42.21176910400391,11837900,-0.06316518065023757,42.14508819580078,0
42.29177338776426,42.35844708769023,41.938398199967104,42.14508819580078,7606000,-0.15796757543812268,41.738380432128906,0
42.13843034269243,42.17176719937961,41.71171247284264,41.738380432128906,11084800,-0.9650181814363834,41.44500350952149,0
41.53168135278891,41.60502394759685,41.3383240652841,41.44500350952149,9775000,-0.7028948405999547,41.51836395263672,1
41.4850270888761,41.57170242596577,41.338341836201785,41.51836395263672,7372800,0.17700672434102227,41.67171096801758,1
41.63837410793104,41.92507568286615,41.55169623695453,41.67171096801758,8312700,0.3693474423891008,41.94506454467773,1
41.711704051542206,41.99173664330484,41.57168521222228,41.94506454467773,9489700,0.655969170236248,41.70504760742188,0
41.9717475735817,41.98508282623363,41.50502390452169,41.70504760742188,11274700,-0.5722173511026329,41.40501022338867,0
41.48502173822203,41.73171755035987,41.34500285898332,41.40501022338867,13944900,-0.7194270268134573,41.71171951293945,1
41.37167690439617,41.74505637525322,41.34500639716933,41.71171951293945,9596700,0.7407540485946607,41.911739349365234,1
41.82506148062389,42.071757291029975,41.698380398186025,41.911739349365234,11518600,0.47952910779363034,41.77837753295898,0
42.1717584646434,42.1717584646434,41.645027590390974,41.77837753295898,12932200,-0.318196807091653,41.48501205444336,0
41.71170620667568,41.81838565811214,41.44500630636516,41.48501205444336,11373000,-0.7021945222362547,40.72492599487305,0
40.59824238103627,41.09163649839401,40.47822766447464,40.72492599487305,28056700,-1.8321943804012975,40.404876708984375,0
40.791591281011264,40.83826337854022,40.404876708984375,40.404876708984375,20262100,-0.7858805831322146,40.45822143554688,1
40.43155093637267,40.698250841237126,40.40488043719847,40.45822143554688,11219500,0.13202546550685756,40.011505126953125,0
40.61157872592285,40.67158608581983,40.00483877293753,40.011505126953125,15298800,-1.104142230536287,39.85148620605469,0
40.1115172446679,40.15152299808496,39.7981452014986,39.85148620605469,19056200,-0.3999322704574926,40.42488479614258,1
39.804809675990896,40.49822739753841,39.804809675990896,40.42488479614258,14780500,1.4388386599262448,40.41822052001953,0
40.31154105400472,40.511564734852605,40.19152633680816,40.41822052001953,9994200,-0.016485578515945676,40.53823852539063,1
40.44489430298613,40.65158689790987,40.39822219178388,40.53823852539063,10078900,0.29694034974065975,40.564918518066406,1
40.63159225153912,40.66493166171536,40.4382374070923,40.564918518066406,9725500,0.06581438574115861,40.584903717041016,1
40.59157261375535,40.6649152169798,40.43822105403098,40.584903717041016,8217000,0.049267198615732255,40.63157653808594,1
40.63157653808594,40.66491593536884,40.504895476103215,40.63157653808594,7867600,0.11500044787668973,40.5915641784668,0
40.62490102479416,40.6315673766843,40.43154375528177,40.5915641784668,8541500,-0.09847602044590342,40.62491607666016,1
40.43155873550728,40.71826029833692,40.28487350519278,40.62491607666016,8627500,0.08216460456347274,40.47157287597656,0
40.49824338582042,40.78494246460266,40.3448892259381,40.47157287597656,9630800,-0.3774609660589512,40.47157287597656,0
40.46490397679569,40.658261358004005,40.438236010391634,40.47157287597656,8130800,0.0,40.41822052001953,0
40.40488526883779,40.47156152474648,40.32487630518645,40.41822052001953,8572800,-0.13182674199623268,40.35154724121094,0
40.41155460045412,40.4982324623474,40.338211989885885,40.35154724121094,9426400,-0.16495847157736998,40.53155899047852,1
40.25152387089064,40.62490318252832,40.22485591847532,40.53155899047852,7133700,0.4461086663951841,40.74492645263672,1
40.59824123798266,40.81826905996375,40.37154706235321,40.74492645263672,12393000,0.5264230329958819,40.43821716308594,0
40.458218764426654,40.66491130422236,40.304867219457705,40.43821716308594,11050500,-0.7527545543794534,40.26487350463867,0
40.51156932082948,40.72493082045108,40.25153825194736,40.26487350463867,12100300,-0.42866295946771826,40.1715202331543,0
40.31820543628781,40.33820703910099,40.02483503002078,40.1715202331543,11766700,-0.2318479194368228,40.124420166015625,0
40.31279690614733,40.332981961476165,39.93604342588391,40.124420166015625,11863700,-0.11724741026802876,41.335426330566406,1
40.319533983982254,41.34215553913646,40.21188974483134,41.335426330566406,20031000,3.018127513220681,40.83757019042969,0
